timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2020-01-01T00:00:00Z,11_031,57.76178831914242,1.03,1.0,0.98,1.0,1.0049671415301122
2020-01-01T01:00:00Z,11_031,57.39682622693055,1.03,1.0,0.98,1.0,0.9986173569882881
2020-01-01T02:00:00Z,11_031,57.848562802732715,1.03,1.0,0.98,1.0,1.0064768853810069
2020-01-01T03:00:00Z,11_031,58.649389200356154,1.03,1.0,0.985,1.0,1.0152302985640802
2020-01-01T04:00:00Z,11_031,57.92683225748769,1.03,1.0,0.99,1.0,0.9976584662527667
2020-01-01T05:00:00Z,11_031,58.21940159712587,1.03,1.0,0.995,1.0,0.9976586304305082
2020-01-01T06:00:00Z,11_031,58.97972322845732,1.03,1.0,0.99,1.0,1.015792128155074
2020-01-01T07:00:00Z,11_031,59.093466059606655,1.03,1.0,0.9999,1.0,1.007674347291529
2020-01-01T08:00:00Z,11_031,58.94600228341549,1.03,1.0,1.0098,1.0,0.9953052561406505
2020-01-01T09:00:00Z,11_031,60.12914813650085,1.03,1.0,1.0197,1.0,1.0054256004358597
2020-01-01T10:00:00Z,11_031,59.819413901539995,1.03,1.0,1.0247,1.0,0.9953658230718754
2020-01-01T11:00:00Z,11_031,60.104067457235494,1.03,1.0,1.0296,1.0,0.9953427024642975
2020-01-01T12:00:00Z,11_031,60.53140940802721,1.03,1.0,1.0296,1.0,1.0024196227156603
2020-01-01T13:00:00Z,11_031,59.229959753942204,1.03,1.0,1.0296,1.0,0.980867197553422
2020-01-01T14:00:00Z,11_031,59.06127857838104,1.03,1.0,1.0247,1.0,0.9827508216748697
2020-01-01T15:00:00Z,11_031,59.468397670768084,1.03,1.0,1.0197,1.0,0.9943771247075903
2020-01-01T16:00:00Z,11_031,59.50664444766786,1.03,1.0,1.025,1.0,0.9898716887966558
2020-01-01T17:00:00Z,11_031,60.01025654428063,1.03,1.0,1.02,1.0,1.0031424733259526
2020-01-01T18:00:00Z,11_031,59.28487775626832,1.03,1.0,1.0201,1.0,0.9909197592447879
2020-01-01T19:00:00Z,11_031,58.694071802733866,1.03,1.0,1.0151,1.0,0.9858769629866471
2020-01-01T20:00:00Z,11_031,60.10396224681026,1.03,1.0,1.01,1.0,1.0146564876892155
2020-01-01T21:00:00Z,11_031,58.809449193397924,1.03,1.0,1.005,1.0,0.9977422369951346
2020-01-01T22:00:00Z,11_031,58.10199699408705,1.03,1.0,0.99,1.0,1.0006752820468792
2020-01-01T23:00:00Z,11_031,56.94647133095749,1.03,1.0,0.985,1.0,0.9857525181378655
2020-01-02T00:00:00Z,11_031,57.16340440214769,1.03,1.0,0.98,1.0,0.9945561727547482
2020-01-02T01:00:00Z,11_031,57.54004962049406,1.03,1.0,0.98,1.0,1.0011092258970986
2020-01-02T02:00:00Z,11_031,56.81474695625559,1.03,1.0,0.98,1.0,0.988490064225777
2020-01-02T03:00:00Z,11_031,57.98658085423357,1.03,1.0,0.985,1.0,1.0037569801834567
2020-01-02T04:00:00Z,11_031,57.71404066501117,1.03,1.0,0.99,1.0,0.9939936131008119
2020-01-02T05:00:00Z,11_031,58.1858137351556,1.03,1.0,0.995,1.0,0.9970830625020672
2020-01-02T06:00:00Z,11_031,57.71342059954144,1.03,1.0,0.99,1.0,0.993982933877706
2020-01-02T07:00:00Z,11_031,59.729655321359516,1.03,1.0,0.9999,1.0,1.0185227818450895
2020-01-02T08:00:00Z,11_031,59.21605039799418,1.03,1.0,1.0098,1.0,0.9998650277526206
2020-01-02T09:00:00Z,11_031,59.17211133213861,1.03,1.0,1.0197,1.0,0.989422890710441
2020-01-02T10:00:00Z,11_031,60.59225065705514,1.03,1.0,1.0247,1.0,1.0082254491210318
2020-01-02T11:00:00Z,11_031,59.648089667326545,1.03,1.0,1.0296,1.0,0.9877915635002897
2020-01-02T12:00:00Z,11_031,60.511422672967434,1.03,1.0,1.0296,1.0,1.0020886359500476
2020-01-02T13:00:00Z,11_031,59.20194708631338,1.03,1.0,1.0296,1.0,0.9804032987612022
2020-01-02T14:00:00Z,11_031,59.29970612151986,1.03,1.0,1.0247,1.0,0.9867181395110157
2020-01-02T15:00:00Z,11_031,59.9224040988435,1.03,1.0,1.0197,1.0,1.0019686123586913
2020-01-02T16:00:00Z,11_031,60.55944604564298,1.03,1.0,1.025,1.0,1.0073846657999541
2020-01-02T17:00:00Z,11_031,59.9247830571377,1.03,1.0,1.02,1.0,1.0017136828118998
2020-01-02T18:00:00Z,11_031,59.75894138851153,1.03,1.0,1.0201,1.0,0.9988435171761176
2020-01-02T19:00:00Z,11_031,59.35562345038442,1.03,1.0,1.0151,1.0,0.9969889630441071
2020-01-02T20:00:00Z,11_031,58.35995991388803,1.03,1.0,1.01,1.0,0.9852147800963257
2020-01-02T21:00:00Z,11_031,58.51823308115113,1.03,1.0,1.005,1.0,0.992801557916053
2020-01-02T22:00:00Z,11_031,57.795328521486354,1.03,1.0,0.99,1.0,0.9953936122904021
2020-01-02T23:00:00Z,11_031,58.38023649704317,1.03,1.0,0.985,1.0,1.0105712222621892
2020-01-03T00:00:00Z,11_031,57.38542551594444,1.03,0.995,0.98,1.0,1.0034361828956846
2020-01-03T01:00:00Z,11_031,56.180650430694186,1.03,0.995,0.98,1.0,0.9823695984463726
2020-01-03T02:00:00Z,11_031,57.374254050390014,1.03,0.995,0.98,1.0,1.003240839693948
2020-01-03T03:00:00Z,11_031,57.25934615349654,1.03,0.995,0.985,1.0,0.9961491771958368
2020-01-03T04:00:00Z,11_031,57.38139970580176,1.03,0.995,0.99,1.0,0.9932307799969404
2020-01-03T05:00:00Z,11_031,58.41941974449665,1.03,0.995,0.995,1.0,1.0061167628884087
