timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2028-01-01T00:00:00Z,11_031,92.83812828256724,0.98,0.99,0.98,0.9185324872280993,1.0049671415301122
2028-01-01T01:00:00Z,11_031,92.25153983852819,0.98,0.99,0.98,0.9185324872280993,0.9986173569882881
2028-01-01T02:00:00Z,11_031,92.97759731345492,0.98,0.99,0.98,0.9185324872280993,1.0064768853810069
2028-01-01T03:00:00Z,11_031,94.26473239008813,0.98,0.99,0.985,0.9185324872280993,1.0152302985640802
2028-01-01T04:00:00Z,11_031,93.10339656400791,0.98,0.99,0.99,0.9185324872280993,0.9976584662527667
2028-01-01T05:00:00Z,11_031,93.5736311373352,0.98,0.99,0.995,0.9185324872280993,0.9976586304305082
2028-01-01T06:00:00Z,11_031,94.79566458192939,0.98,0.99,0.99,0.9185324872280993,1.015792128155074
2028-01-01T07:00:00Z,11_031,94.9784787200776,0.98,0.99,0.9999,0.9185324872280993,1.007674347291529
2028-01-01T08:00:00Z,11_031,94.74146630461316,0.98,0.99,1.0098,0.9185324872280993,0.9953052561406505
2028-01-01T09:00:00Z,11_031,96.64308759581762,0.98,0.99,1.0197,0.9185324872280993,1.0054256004358597
2028-01-01T10:00:00Z,11_031,96.14526459768047,0.98,0.99,1.0247,0.9185324872280993,0.9953658230718754
2028-01-01T11:00:00Z,11_031,96.60277645956633,0.98,0.99,1.0296,0.9185324872280993,0.9953427024642975
2028-01-01T12:00:00Z,11_031,97.28962546481043,0.98,0.99,1.0296,0.9185324872280993,1.0024196227156603
2028-01-01T13:00:00Z,11_031,95.19785937765823,0.98,0.99,1.0296,0.9185324872280993,0.980867197553422
2028-01-01T14:00:00Z,11_031,94.9267451155949,0.98,0.99,1.0247,0.9185324872280993,0.9827508216748697
2028-01-01T15:00:00Z,11_031,95.58109075871249,0.98,0.99,1.0197,0.9185324872280993,0.9943771247075903
2028-01-01T16:00:00Z,11_031,95.64256321798948,0.98,0.99,1.025,0.9185324872280993,0.9898716887966558
2028-01-01T17:00:00Z,11_031,96.45199806740351,0.98,0.99,1.02,0.9185324872280993,1.0031424733259526
2028-01-01T18:00:00Z,11_031,95.28612680658208,0.98,0.99,1.0201,0.9185324872280993,0.9909197592447879
2028-01-01T19:00:00Z,11_031,94.33654888490682,0.98,0.99,1.0151,0.9185324872280993,0.9858769629866471
2028-01-01T20:00:00Z,11_031,96.60260735921055,0.98,0.99,1.01,0.9185324872280993,1.0146564876892155
2028-01-01T21:00:00Z,11_031,94.52199018281463,0.98,0.99,1.005,0.9185324872280993,0.9977422369951346
2028-01-01T22:00:00Z,11_031,93.3849315850004,0.98,0.99,0.99,0.9185324872280993,1.0006752820468792
2028-01-01T23:00:00Z,11_031,91.52770308032356,0.98,0.99,0.985,0.9185324872280993,0.9857525181378655
2028-01-02T00:00:00Z,11_031,91.41234854050043,0.98,0.985,0.98,0.9185324872280993,0.9945561727547482
2028-01-02T01:00:00Z,11_031,92.01465738364375,0.98,0.985,0.98,0.9185324872280993,1.0011092258970986
2028-01-02T02:00:00Z,11_031,90.85479609416763,0.98,0.985,0.98,0.9185324872280993,0.988490064225777
2028-01-02T03:00:00Z,11_031,92.72872382527233,0.98,0.985,0.985,0.9185324872280993,1.0037569801834567
2028-01-02T04:00:00Z,11_031,92.2928936113609,0.98,0.985,0.99,0.9185324872280993,0.9939936131008119
2028-01-02T05:00:00Z,11_031,93.04732531064658,0.98,0.985,0.995,0.9185324872280993,0.9970830625020672
2028-01-02T06:00:00Z,11_031,92.29190203919288,0.98,0.985,0.99,0.9185324872280993,0.993982933877706
2028-01-02T07:00:00Z,11_031,95.51614581994583,0.98,0.985,0.9999,0.9185324872280993,1.0185227818450895
2028-01-02T08:00:00Z,11_031,94.69481908551111,0.98,0.985,1.0098,0.9185324872280993,0.9998650277526206
2028-01-02T09:00:00Z,11_031,94.62455432006297,0.98,0.985,1.0197,0.9185324872280993,0.989422890710441
2028-01-02T10:00:00Z,11_031,96.89555746102465,0.98,0.985,1.0247,0.9185324872280993,1.0082254491210318
2028-01-02T11:00:00Z,11_031,95.38571083145318,0.98,0.985,1.0296,0.9185324872280993,0.9877915635002897
2028-01-02T12:00:00Z,11_031,96.76630211084866,0.98,0.985,1.0296,0.9185324872280993,1.0020886359500476
2028-01-02T13:00:00Z,11_031,94.67226590036715,0.98,0.985,1.0296,0.9185324872280993,0.9804032987612022
2028-01-02T14:00:00Z,11_031,94.82859639000016,0.98,0.985,1.0247,0.9185324872280993,0.9867181395110157
2028-01-02T15:00:00Z,11_031,95.82437830911262,0.98,0.985,1.0197,0.9185324872280993,1.0019686123586913
2028-01-02T16:00:00Z,11_031,96.84309825913653,0.98,0.985,1.025,0.9185324872280993,1.0073846657999541
2028-01-02T17:00:00Z,11_031,95.82818259906051,0.98,0.985,1.02,0.9185324872280993,1.0017136828118998
2028-01-02T18:00:00Z,11_031,95.56297837314801,0.98,0.985,1.0201,0.9185324872280993,0.9988435171761176
2028-01-02T19:00:00Z,11_031,94.9180160879534,0.98,0.985,1.0151,0.9185324872280993,0.9969889630441071
2028-01-02T20:00:00Z,11_031,93.32580961986112,0.98,0.985,1.01,0.9185324872280993,0.9852147800963257
2028-01-02T21:00:00Z,11_031,93.5789107442917,0.98,0.985,1.005,0.9185324872280993,0.992801557916053
2028-01-02T22:00:00Z,11_031,92.4228843623656,0.98,0.985,0.99,0.9185324872280993,0.9953936122904021
