timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2028-01-01T00:00:00Z,11_031,107.12578143828854,1.05,0.99,0.98,0.9185324872280993,1.0049671415301122
2028-01-01T01:00:00Z,11_031,106.44891788434987,1.05,0.99,0.98,0.9185324872280993,0.9986173569882881
2028-01-01T02:00:00Z,11_031,107.28671455054183,1.05,0.99,0.98,0.9185324872280993,1.0064768853810069
2028-01-01T03:00:00Z,11_031,108.77193784674283,1.05,0.99,0.985,0.9185324872280993,1.0152302985640802
2028-01-01T04:00:00Z,11_031,107.4318741231134,1.05,0.99,0.99,0.9185324872280993,0.9976584662527667
2028-01-01T05:00:00Z,11_031,107.97447711456608,1.05,0.99,0.995,0.9185324872280993,0.9976586304305082
2028-01-01T06:00:00Z,11_031,109.38457973207495,1.05,0.99,0.99,0.9185324872280993,1.015792128155074
2028-01-01T07:00:00Z,11_031,109.59552870066562,1.05,0.99,0.9999,0.9185324872280993,1.007674347291529
2028-01-01T08:00:00Z,11_031,109.3220404185675,1.05,0.99,1.0098,0.9185324872280993,0.9953052561406505
2028-01-01T09:00:00Z,11_031,111.5163184656209,1.05,0.99,1.0197,0.9185324872280993,1.0054256004358597
2028-01-01T10:00:00Z,11_031,110.94188123083438,1.05,0.99,1.0247,0.9185324872280993,0.9953658230718754
2028-01-01T11:00:00Z,11_031,111.46980350402625,1.05,0.99,1.0296,0.9185324872280993,0.9953427024642975
2028-01-01T12:00:00Z,11_031,112.26235757397622,1.05,0.99,1.0296,0.9185324872280993,1.0024196227156603
2028-01-01T13:00:00Z,11_031,109.84867172294028,1.05,0.99,1.0296,0.9185324872280993,0.980867197553422
2028-01-01T14:00:00Z,11_031,109.53583336956244,1.05,0.99,1.0247,0.9185324872280993,0.9827508216748697
2028-01-01T15:00:00Z,11_031,110.29088185714458,1.05,0.99,1.0197,0.9185324872280993,0.9943771247075903
2028-01-01T16:00:00Z,11_031,110.36181483865556,1.05,0.99,1.025,0.9185324872280993,0.9898716887966558
2028-01-01T17:00:00Z,11_031,111.29582053621706,1.05,0.99,1.02,0.9185324872280993,1.0031424733259526
2028-01-01T18:00:00Z,11_031,109.95052338102452,1.05,0.99,1.0201,0.9185324872280993,0.9909197592447879
2028-01-01T19:00:00Z,11_031,108.85480679584741,1.05,0.99,1.0151,0.9185324872280993,0.9858769629866471
2028-01-01T20:00:00Z,11_031,111.46960837937121,1.05,0.99,1.01,0.9185324872280993,1.0146564876892155
2028-01-01T21:00:00Z,11_031,109.06878724027044,1.05,0.99,1.005,0.9185324872280993,0.9977422369951346
2028-01-01T22:00:00Z,11_031,107.75673697509022,1.05,0.99,0.99,0.9185324872280993,1.0006752820468792
2028-01-01T23:00:00Z,11_031,105.61368369995941,1.05,0.99,0.985,0.9185324872280993,0.9857525181378655
2028-01-02T00:00:00Z,11_031,105.4805762639349,1.05,0.985,0.98,0.9185324872280993,0.9945561727547482
2028-01-02T01:00:00Z,11_031,106.17557956357636,1.05,0.985,0.98,0.9185324872280993,1.0011092258970986
2028-01-02T02:00:00Z,11_031,104.83721730559357,1.05,0.985,0.98,0.9185324872280993,0.988490064225777
2028-01-02T03:00:00Z,11_031,106.99953979385477,1.05,0.985,0.985,0.9185324872280993,1.0037569801834567
2028-01-02T04:00:00Z,11_031,106.49663594278215,1.05,0.985,0.99,0.9185324872280993,0.9939936131008119
2028-01-02T05:00:00Z,11_031,107.36717358526676,1.05,0.985,0.995,0.9185324872280993,0.9970830625020672
2028-01-02T06:00:00Z,11_031,106.49549176909706,1.05,0.985,0.99,0.9185324872280993,0.993982933877706
2028-01-02T07:00:00Z,11_031,110.21594198659201,1.05,0.985,0.9999,0.9185324872280993,1.0185227818450895
2028-01-02T08:00:00Z,11_031,109.26821426017038,1.05,0.985,1.0098,0.9185324872280993,0.9998650277526206
2028-01-02T09:00:00Z,11_031,109.18713584933361,1.05,0.985,1.0197,0.9185324872280993,0.989422890710441
2028-01-02T10:00:00Z,11_031,111.80764307653513,1.05,0.985,1.0247,0.9185324872280993,1.0082254491210318
2028-01-02T11:00:00Z,11_031,110.06543324274227,1.05,0.985,1.0296,0.9185324872280993,0.9877915635002897
2028-01-02T12:00:00Z,11_031,111.65849551562633,1.05,0.985,1.0296,0.9185324872280993,1.0020886359500476
2028-01-02T13:00:00Z,11_031,109.24219017257658,1.05,0.985,1.0296,0.9185324872280993,0.9804032987612022
2028-01-02T14:00:00Z,11_031,109.42257969759581,1.05,0.985,1.0247,0.9185324872280993,0.9867181395110157
2028-01-02T15:00:00Z,11_031,110.57161100833449,1.05,0.985,1.0197,0.9185324872280993,1.0019686123586913
2028-01-02T16:00:00Z,11_031,111.74711047963929,1.05,0.985,1.025,0.9185324872280993,1.0073846657999541
2028-01-02T17:00:00Z,11_031,110.57600077298207,1.05,0.985,1.02,0.9185324872280993,1.0017136828118998
2028-01-02T18:00:00Z,11_031,110.26998200173823,1.05,0.985,1.0201,0.9185324872280993,0.9988435171761176
2028-01-02T19:00:00Z,11_031,109.52576095724017,1.05,0.985,1.0151,0.9185324872280993,0.9969889630441071
2028-01-02T20:00:00Z,11_031,107.6885162253522,1.05,0.985,1.01,0.9185324872280993,0.9852147800963257
2028-01-02T21:00:00Z,11_031,107.98056924536797,1.05,0.985,1.005,0.9185324872280993,0.992801557916053
2028-01-02T22:00:00Z,11_031,106.64663208163948,1.05,0.985,0.99,0.9185324872280993,0.9953936122904021
2028-01-02T23:00:00Z,11_031,107.72593152099876,1.05,0.985,0.985,0.9185324872280993,1.0105712222621892
2028-01-03T00:00:00Z,11_031,117.6256894357565,1.05,1.0,0.98,1.0,1.0034361828956846
2028-01-03T01:00:00Z,11_031,115.15620352111063,1.05,1.0,0.98,1.0,0.9823695984463726
2028-01-03T02:00:00Z,11_031,117.60279074107864,1.05,1.0,0.98,1.0,1.003240839693948
2028-01-03T03:00:00Z,11_031,117.36725845265899,1.05,1.0,0.985,1.0,0.9961491771958368
2028-01-03T04:00:00Z,11_031,117.61743753748594,1.05,1.0,0.99,1.0,0.9932307799969404
2028-01-03T05:00:00Z,11_031,119.74511754685857,1.05,1.0,0.995,1.0,1.0061167628884087
2028-01-03T06:00:00Z,11_031,119.63994184436716,1.05,1.0,0.99,1.0,1.0103099952249595
2028-01-03T07:00:00Z,11_031,120.71707363293217,1.05,1.0,0.9999,1.0,1.009312801191162
2028-01-03T08:00:00Z,11_031,119.77375370857769,1.05,1.0,1.0098,1.0,0.9916078247677736
2028-01-03T09:00:00Z,11_031,121.59446202499565,1.05,1.0,1.0197,1.0,0.9969078762414878
2028-01-03T10:00:00Z,11_031,122.97571787732306,1.05,1.0,1.0247,1.0,1.0033126343140357
2028-01-03T11:00:00Z,11_031,124.35724421179408,1.05,1.0,1.0296,1.0,1.0097554512712237
2028-01-03T12:00:00Z,11_031,122.56567288527971,1.05,1.0,1.0296,1.0,0.9952082576215471
2028-01-03T13:00:00Z,11_031,122.92715396437349,1.05,1.0,1.0296,1.0,0.9981434102333618
2028-01-03T14:00:00Z,11_031,121.21365797816301,1.05,1.0,1.0247,1.0,0.9889366502599397
2028-01-03T15:00:00Z,11_031,120.51258083012185,1.05,1.0,1.0197,1.0,0.9880379337591932
2028-01-03T16:00:00Z,11_031,123.6017758242772,1.05,1.0,1.025,1.0,1.008125258223942
2028-01-03T17:00:00Z,11_031,123.66221243117089,1.05,1.0,1.02,1.0,1.0135624002857082
2028-01-03T18:00:00Z,11_031,121.93159306502066,1.05,1.0,1.0201,1.0,0.9992798987841967
2028-01-03T19:00:00Z,11_031,122.6398869840305,1.05,1.0,1.0151,1.0,1.0100353289789203
2028-01-03T20:00:00Z,11_031,121.24824331580024,1.05,1.0,1.01,1.0,1.0036163602504764
2028-01-03T21:00:00Z,11_031,119.43775044390676,1.05,1.0,1.005,1.0,0.9935488024539487
2028-01-03T22:00:00Z,11_031,118.84700330010075,1.05,1.0,0.99,1.0,1.003613956055084
2028-01-03T23:00:00Z,11_031,119.63309565761045,1.05,1.0,0.985,1.0,1.0153803656646596
2028-01-04T00:00:00Z,11_031,117.18089382718588,1.05,1.0,0.98,1.0,0.9996417396089005
2028-01-04T01:00:00Z,11_031,119.05701065948112,1.05,1.0,0.98,1.0,1.0156464365581401
2028-01-04T02:00:00Z,11_031,114.15194922019198,1.05,1.0,0.98,1.0,0.9738025489591026
2028-01-04T03:00:00Z,11_031,118.7893395869709,1.05,1.0,0.985,1.0,1.0082190250437522
2028-01-04T04:00:00Z,11_031,118.5221223902886,1.05,1.0,0.99,1.0,1.0008704706823817
2028-01-04T05:00:00Z,11_031,118.66124812474777,1.05,1.0,0.995,1.0,0.9970099264953414
2028-01-04T06:00:00Z,11_031,118.52770431850102,1.05,1.0,0.99,1.0,1.000917607765355
2028-01-04T07:00:00Z,11_031,117.22603583661373,1.05,1.0,0.9999,1.0,0.9801243108539911
2028-01-04T08:00:00Z,11_031,120.52208691542002,1.05,1.0,1.0098,1.0,0.9978032811216249
2028-01-04T09:00:00Z,11_031,122.40718931343777,1.05,1.0,1.0197,1.0,1.0035711257151174
2028-01-04T10:00:00Z,11_031,124.38113945772365,1.05,1.0,1.0247,1.0,1.0147789404474152
2028-01-04T11:00:00Z,11_031,122.51752391634167,1.05,1.0,1.0296,1.0,0.9948172978172636
2028-01-04T12:00:00Z,11_031,122.16009697428686,1.05,1.0,1.0296,1.0,0.9919150639710681
2028-01-04T13:00:00Z,11_031,122.53786084935786,1.05,1.0,1.0296,1.0,0.9949824295641546
2028-01-04T14:00:00Z,11_031,123.69169485030903,1.05,1.0,1.0247,1.0,1.0091540211770207
2028-01-04T15:00:00Z,11_031,122.3725963808476,1.05,1.0,1.0197,1.0,1.0032875110965969
2028-01-04T16:00:00Z,11_031,121.95605833883367,1.05,1.0,1.025,1.0,0.9947023979623296
2028-01-04T17:00:00Z,11_031,122.63372265941403,1.05,1.0,1.02,1.0,1.0051326743311335
2028-01-04T18:00:00Z,11_031,122.13791292704364,1.05,1.0,1.0201,1.0,1.0009707754934805
2028-01-04T19:00:00Z,11_031,122.59752560425618,1.05,1.0,1.0151,1.0,1.0096864499053289
2028-01-04T20:00:00Z,11_031,119.96318617432837,1.05,1.0,1.01,1.0,0.9929794690612265
2028-01-04T21:00:00Z,11_031,119.8193766153445,1.05,1.0,1.005,1.0,0.9967233785340223
2028-01-04T22:00:00Z,11_031,117.95471136703722,1.05,1.0,0.99,1.0,0.9960789184686785
2028-01-04T23:00:00Z,11_031,116.09663866464798,1.05,1.0,0.985,1.0,0.9853648505186788
2028-01-05T00:00:00Z,11_031,117.5700108927377,1.05,1.0,0.98,1.0,1.0029612027706458
2028-01-05T01:00:00Z,11_031,117.52890668058218,1.05,1.0,0.98,1.0,1.002610552721799
2028-01-05T02:00:00Z,11_031,117.22888428731794,1.05,1.0,0.98,1.0,1.0000511345664247
2028-01-05T03:00:00Z,11_031,117.54457328886026,1.05,1.0,0.985,1.0,0.9976541286662486
2028-01-05T04:00:00Z,11_031,116.74297361121666,1.05,1.0,0.99,1.0,0.9858462925794959
2028-01-05T05:00:00Z,11_031,118.5164781156551,1.05,1.0,0.995,1.0,0.9957935467723464
2028-01-05T06:00:00Z,11_031,118.01320283835672,1.05,1.0,0.99,1.0,0.9965728548347323
2028-01-05T07:00:00Z,11_031,118.64368295912011,1.05,1.0,0.9999,1.0,0.9919772273077838
2028-01-05T08:00:00Z,11_031,120.59261007296358,1.05,1.0,1.0098,1.0,0.99838714288334
2028-01-05T09:00:00Z,11_031,122.46444069729971,1.05,1.0,1.0197,1.0,1.0040405085681454
2028-01-05T10:00:00Z,11_031,124.88158151771097,1.05,1.0,1.0247,1.0,1.0188618590121052
2028-01-05T11:00:00Z,11_031,123.37080647794978,1.05,1.0,1.0296,1.0,1.0017457781283183
2028-01-05T12:00:00Z,11_031,123.4729920231595,1.05,1.0,1.0296,1.0,1.0025755039072277
2028-01-05T13:00:00Z,11_031,123.06411930341851,1.05,1.0,1.0296,1.0,0.9992555408423384
2028-01-05T14:00:00Z,11_031,120.21785740129826,1.05,1.0,1.0247,1.0,0.9808122878470096
2028-01-05T15:00:00Z,11_031,121.93927394684799,1.05,1.0,1.0197,1.0,0.9997348612455078
2028-01-05T16:00:00Z,11_031,122.67941947137875,1.05,1.0,1.025,1.0,1.0006023020994104
2028-01-05T17:00:00Z,11_031,125.01283797552996,1.05,1.0,1.02,1.0,1.0246324211248528
2028-01-05T18:00:00Z,11_031,121.78474161673229,1.05,1.0,1.0201,1.0,0.9980763903521888
2028-01-05T19:00:00Z,11_031,121.78752641081036,1.05,1.0,1.0151,1.0,1.003015473423336
2028-01-05T20:00:00Z,11_031,120.769410210251,1.05,1.0,1.01,1.0,0.9996528823029476
2028-01-05T21:00:00Z,11_031,118.80836391155862,1.05,1.0,1.005,1.0,0.9883132196238047
2028-01-05T22:00:00Z,11_031,119.77236191560509,1.05,1.0,0.99,1.0,1.01142822814515
2028-01-05T23:00:00Z,11_031,118.70690087944148,1.05,1.0,0.985,1.0,1.0075193303268677
2028-01-06T00:00:00Z,11_031,118.13881751457058,1.0498991935483872,1.0,0.98,1.0,1.0079103194704304
2028-01-06T01:00:00Z,11_031,116.14572811434005,1.0498991935483872,1.0,0.98,1.0,0.9909061254520526
2028-01-06T02:00:00Z,11_031,118.85587418989283,1.0498991935483872,1.0,0.98,1.0,1.014027943109361
2028-01-06T03:00:00Z,11_031,116.15813868431168,1.0498991935483872,1.0,0.985,1.0,0.9859814893720772
2028-01-06T04:00:00Z,11_031,119.10255695963247,1.0498991935483872,1.0,0.99,1.0,1.0058685709380026
2028-01-06T05:00:00Z,11_031,121.61245854989649,1.0498991935483872,1.0,0.995,1.0,1.0219045562580997
2028-01-06T06:00:00Z,11_031,117.23480211616642,1.0498991935483872,1.0,0.99,1.0,0.9900946367486931
2028-01-06T07:00:00Z,11_031,118.91450449730803,1.0498991935483872,1.0,0.9999,1.0,0.9943370227039723
2028-01-06T08:00:00Z,11_031,120.89618135276464,1.0498991935483872,1.0,1.0098,1.0,1.0009965136508765
2028-01-06T09:00:00Z,11_031,121.34586490315073,1.0498991935483872,1.0,1.0197,1.0,0.994965243458838
2028-01-06T10:00:00Z,11_031,120.65746099893911,1.0498991935483872,1.0,1.0247,1.0,0.9844933656893387
2028-01-06T11:00:00Z,11_031,123.2284112314948,1.0498991935483872,1.0,1.0296,1.0,1.0006856297480602
2028-01-06T12:00:00Z,11_031,121.83581698211479,1.0498991935483872,1.0,1.0296,1.0,0.9893769628627389
2028-01-06T13:00:00Z,11_031,123.72718062379985,1.0498991935483872,1.0,1.0296,1.0,1.0047359243063518
2028-01-06T14:00:00Z,11_031,121.43109464063936,1.0498991935483872,1.0,1.0247,1.0,0.990805757657662
2028-01-06T15:00:00Z,11_031,123.85020182611908,1.0498991935483872,1.0,1.0197,1.0,1.0154993440501754
2028-01-06T16:00:00Z,11_031,121.63358299029743,1.0498991935483872,1.0,1.025,1.0,0.9921674670766376
2028-01-06T17:00:00Z,11_031,121.60288296417578,1.0498991935483872,1.0,1.02,1.0,0.9967793848379433
2028-01-06T18:00:00Z,11_031,123.0002988188043,1.0498991935483872,1.0,1.0201,1.0,1.0081351721736966
2028-01-06T19:00:00Z,11_031,119.91533725992284,1.0498991935483872,1.0,1.0151,1.0,0.9876913568356605
2028-01-06T20:00:00Z,11_031,121.07451836120545,1.0498991935483872,1.0,1.01,1.0,1.0022745993460414
2028-01-06T21:00:00Z,11_031,121.77293697207156,1.0498991935483872,1.0,1.005,1.0,1.0130714275428243
2028-01-06T22:00:00Z,11_031,116.50428963626065,1.0498991935483872,1.0,0.99,1.0,0.9839251676543878
2028-01-06T23:00:00Z,11_031,118.0271710900737,1.0498991935483872,1.0,0.985,1.0,1.0018463385853231
2028-01-07T00:00:00Z,11_031,116.90819498769287,1.0497153700189754,0.995,0.98,1.0,1.0025988279424842
2028-01-07T01:00:00Z,11_031,117.51680404103537,1.0497153700189754,0.995,0.98,1.0,1.007818228717773
2028-01-07T02:00:00Z,11_031,115.16280991038775,1.0497153700189754,0.995,0.98,1.0,0.9876304928912192
2028-01-07T03:00:00Z,11_031,115.6525062807779,1.0497153700189754,0.995,0.985,1.0,0.9867954338691572
2028-01-07T04:00:00Z,11_031,118.40982790042094,1.0497153700189754,0.995,0.99,1.0,1.005219415656169
2028-01-07T05:00:00Z,11_031,118.74153102442108,1.0497153700189754,0.995,0.995,1.0,1.0029698467323318
2028-01-07T06:00:00Z,11_031,118.09007486781515,1.0497153700189754,0.995,0.99,1.0,1.0025049285034588
2028-01-07T07:00:00Z,11_031,119.38513654454644,1.0497153700189754,0.995,0.9999,1.0,1.0034644820949699
2028-01-07T08:00:00Z,11_031,119.33385106332706,1.0497153700189754,0.995,1.0098,1.0,0.9931997527842151
2028-01-07T09:00:00Z,11_031,121.61064775776359,1.0497153700189754,0.995,1.0197,1.0,1.00232253697161
2028-01-07T10:00:00Z,11_031,122.28110631974214,1.0497153700189754,0.995,1.0247,1.0,1.0029307247329868
2028-01-07T11:00:00Z,11_031,121.63167795615055,1.0497153700189754,0.995,1.0296,1.0,0.9928564858197363
2028-01-07T12:00:00Z,11_031,124.79250785035374,1.0497153700189754,0.995,1.0296,1.0,1.0186577451114476
2028-01-07T13:00:00Z,11_031,123.0872846518851,1.0497153700189754,0.995,1.0296,1.0,1.0047383292091179
2028-01-07T14:00:00Z,11_031,120.47129900811882,1.0497153700189754,0.995,1.0247,1.0,0.9880869650279736
2028-01-07T15:00:00Z,11_031,122.12544599061262,1.0497153700189754,0.995,1.0197,1.0,1.0065655360863384
2028-01-07T16:00:00Z,11_031,120.77076007017422,1.0497153700189754,0.995,1.025,1.0,0.9902531832977268
2028-01-07T17:00:00Z,11_031,122.31979416505934,1.0497153700189754,0.995,1.02,1.0,1.0078708460374246
2028-01-07T18:00:00Z,11_031,122.78271313838542,1.0497153700189754,0.995,1.0201,1.0,1.011585955790074
2028-01-07T19:00:00Z,11_031,119.79029403384675,1.0497153700189754,0.995,1.0151,1.0,0.9917931768164829
2028-01-07T20:00:00Z,11_031,121.33243831555546,1.0497153700189754,0.995,1.01,1.0,1.0096337612924433
2028-01-07T21:00:00Z,11_031,120.07338215076796,1.0497153700189754,0.995,1.005,1.0,1.004127809269365
2028-01-07T22:00:00Z,11_031,118.76335261906927,1.0497153700189754,0.995,0.99,1.0,1.0082206015999449
2028-01-07T23:00:00Z,11_031,119.42312546188855,1.0497153700189754,0.995,0.985,1.0,1.0189679298265395
2028-01-08T00:00:00Z,11_031,115.70661078530632,1.049462365591398,0.99,0.98,1.0,0.9975461188399712
2028-01-08T01:00:00Z,11_031,115.11697158303227,1.049462365591398,0.99,0.98,1.0,0.9924626383564251
2028-01-08T02:00:00Z,11_031,114.95948069017267,1.049462365591398,0.99,0.98,1.0,0.9911048557037447
2028-01-08T03:00:00Z,11_031,115.6319351790937,1.049462365591398,0.99,0.985,1.0,0.9918418971503457
2028-01-08T04:00:00Z,11_031,117.08447978722538,1.049462365591398,0.99,0.99,1.0,0.9992289829058589
2028-01-08T05:00:00Z,11_031,118.1683787523405,1.049462365591398,0.99,0.995,1.0,1.0034115197481663
2028-01-08T06:00:00Z,11_031,117.49903553518277,1.049462365591398,0.99,0.99,1.0,1.0027669079933001
2028-01-08T07:00:00Z,11_031,119.32551483286207,1.049462365591398,0.99,0.9999,1.0,1.0082718324903603
2028-01-08T08:00:00Z,11_031,119.53385969353938,1.049462365591398,0.99,1.0098,1.0,1.0001300189187792
2028-01-08T09:00:00Z,11_031,122.44433955687407,1.049462365591398,0.99,1.0197,1.0,1.0145353407715731
2028-01-08T10:00:00Z,11_031,120.96087959403512,1.049462365591398,0.99,1.0247,1.0,0.9973534316676205
2028-01-08T11:00:00Z,11_031,125.17666408126391,1.049462365591398,0.99,1.0296,1.0,1.0272016916658961
2028-01-08T12:00:00Z,11_031,122.62426611775004,1.049462365591398,0.99,1.0296,1.0,1.0062566734776501
2028-01-08T13:00:00Z,11_031,120.81726875366853,1.049462365591398,0.99,1.0296,1.0,0.9914284244358371
2028-01-08T14:00:00Z,11_031,119.98306198113505,1.049462365591398,0.99,1.0247,1.0,0.9892910750193888
2028-01-08T15:00:00Z,11_031,121.2723645740051,1.049462365591398,0.99,1.0197,1.0,1.004824724152432
2028-01-08T16:00:00Z,11_031,121.04626867788444,1.049462365591398,0.99,1.025,1.0,0.9977653721467414
2028-01-08T17:00:00Z,11_031,121.5875570166518,1.049462365591398,0.99,1.02,1.0,1.007140004940921
2028-01-08T18:00:00Z,11_031,121.3087865085088,1.049462365591398,0.99,1.0201,1.0,1.0047323762457354
2028-01-08T19:00:00Z,11_031,120.05811886299979,1.049462365591398,0.99,1.0151,1.0,0.9992717108734313
