timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2035-01-01T00:00:00Z,11_031,116.19900374762244,1.03,1.0,0.98,1.0,1.0049671415301122
2035-01-01T01:00:00Z,11_031,115.46481194444705,1.03,1.0,0.98,1.0,0.9986173569882881
2035-01-01T02:00:00Z,11_031,116.37356739665971,1.03,1.0,0.98,1.0,1.0064768853810069
2035-01-01T03:00:00Z,11_031,117.98458451172023,1.03,1.0,0.985,1.0,1.0152302985640802
2035-01-01T04:00:00Z,11_031,116.53102153599741,1.03,1.0,0.99,1.0,0.9976584662527667
2035-01-01T05:00:00Z,11_031,117.11958132236035,1.03,1.0,0.995,1.0,0.9976586304305082
2035-01-01T06:00:00Z,11_031,118.64911526961873,1.03,1.0,0.99,1.0,1.015792128155074
2035-01-01T07:00:00Z,11_031,118.87793096330817,1.03,1.0,0.9999,1.0,1.007674347291529
2035-01-01T08:00:00Z,11_031,118.58127906971373,1.03,1.0,1.0098,1.0,0.9953052561406505
2035-01-01T09:00:00Z,11_031,120.96140567966305,1.03,1.0,1.0197,1.0,1.0054256004358597
2035-01-01T10:00:00Z,11_031,120.33831538803067,1.03,1.0,1.0247,1.0,0.9953658230718754
2035-01-01T11:00:00Z,11_031,120.91095104470877,1.03,1.0,1.0296,1.0,0.9953427024642975
2035-01-01T12:00:00Z,11_031,121.77063199272932,1.03,1.0,1.0296,1.0,1.0024196227156603
2035-01-01T13:00:00Z,11_031,119.15251441650724,1.03,1.0,1.0296,1.0,0.980867197553422
2035-01-01T14:00:00Z,11_031,118.81317962231964,1.03,1.0,1.0247,1.0,0.9827508216748697
2035-01-01T15:00:00Z,11_031,119.63217838116404,1.03,1.0,1.0197,1.0,0.9943771247075903
2035-01-01T16:00:00Z,11_031,119.70911916678784,1.03,1.0,1.025,1.0,0.9898716887966558
2035-01-01T17:00:00Z,11_031,120.72223225771792,1.03,1.0,1.02,1.0,1.0031424733259526
2035-01-01T18:00:00Z,11_031,119.26299259496747,1.03,1.0,1.0201,1.0,0.9909197592447879
2035-01-01T19:00:00Z,11_031,118.07447220447055,1.03,1.0,1.0151,1.0,0.9858769629866471
2035-01-01T20:00:00Z,11_031,120.91073939359907,1.03,1.0,1.01,1.0,1.0146564876892155
2035-01-01T21:00:00Z,11_031,118.30657613061788,1.03,1.0,1.005,1.0,0.9977422369951346
2035-01-01T22:00:00Z,11_031,116.88339926661929,1.03,1.0,0.99,1.0,1.0006752820468792
2035-01-01T23:00:00Z,11_031,114.55883600831781,1.03,1.0,0.985,1.0,0.9857525181378655
2035-01-02T00:00:00Z,11_031,114.99523881864874,1.03,1.0,0.98,1.0,0.9945561727547482
2035-01-02T01:00:00Z,11_031,115.75293348863265,1.03,1.0,0.98,1.0,1.0011092258970986
2035-01-02T02:00:00Z,11_031,114.29384696356956,1.03,1.0,0.98,1.0,0.988490064225777
2035-01-02T03:00:00Z,11_031,116.65121738898642,1.03,1.0,0.985,1.0,1.0037569801834567
2035-01-02T04:00:00Z,11_031,116.10295011073221,1.03,1.0,0.99,1.0,0.9939936131008119
2035-01-02T05:00:00Z,11_031,117.05201284478147,1.03,1.0,0.995,1.0,0.9970830625020672
2035-01-02T06:00:00Z,11_031,116.10170272916844,1.03,1.0,0.99,1.0,0.993982933877706
2035-01-02T07:00:00Z,11_031,120.15774865181487,1.03,1.0,0.9999,1.0,1.0185227818450895
2035-01-02T08:00:00Z,11_031,119.12453305805275,1.03,1.0,1.0098,1.0,0.9998650277526206
2035-01-02T09:00:00Z,11_031,119.0361411327576,1.03,1.0,1.0197,1.0,0.989422890710441
2035-01-02T10:00:00Z,11_031,121.89302592701587,1.03,1.0,1.0247,1.0,1.0082254491210318
2035-01-02T11:00:00Z,11_031,119.99366357040626,1.03,1.0,1.0296,1.0,0.9877915635002897
2035-01-02T12:00:00Z,11_031,121.73042481130894,1.03,1.0,1.0296,1.0,1.0020886359500476
2035-01-02T13:00:00Z,11_031,119.09616152014611,1.03,1.0,1.0296,1.0,0.9804032987612022
2035-01-02T14:00:00Z,11_031,119.29282271829943,1.03,1.0,1.0247,1.0,0.9867181395110157
2035-01-02T15:00:00Z,11_031,120.54550008003352,1.03,1.0,1.0197,1.0,1.0019686123586913
2035-01-02T16:00:00Z,11_031,121.82703310935308,1.03,1.0,1.025,1.0,1.0073846657999541
2035-01-02T17:00:00Z,11_031,120.55028581454398,1.03,1.0,1.02,1.0,1.0017136828118998
2035-01-02T18:00:00Z,11_031,120.21666323749129,1.03,1.0,1.0201,1.0,0.9988435171761176
2035-01-02T19:00:00Z,11_031,119.40531123528217,1.03,1.0,1.0151,1.0,0.9969889630441071
2035-01-02T20:00:00Z,11_031,117.4023415493458,1.03,1.0,1.01,1.0,0.9852147800963257
2035-01-02T21:00:00Z,11_031,117.72073862275946,1.03,1.0,1.005,1.0,0.992801557916053
2035-01-02T22:00:00Z,11_031,116.26647634864936,1.03,1.0,0.99,1.0,0.9953936122904021
2035-01-02T23:00:00Z,11_031,117.44313181624364,1.03,1.0,0.985,1.0,1.0105712222621892
2035-01-03T00:00:00Z,11_031,116.0219871460364,1.03,1.0,0.98,1.0,1.0034361828956846
2035-01-03T01:00:00Z,11_031,113.58617006882515,1.03,1.0,0.98,1.0,0.9823695984463726
2035-01-03T02:00:00Z,11_031,115.99940065092363,1.03,1.0,0.98,1.0,1.003240839693948
2035-01-03T03:00:00Z,11_031,115.76707959698899,1.03,1.0,0.985,1.0,0.9961491771958368
2035-01-03T04:00:00Z,11_031,116.01384775370066,1.03,1.0,0.99,1.0,0.9932307799969404
2035-01-03T05:00:00Z,11_031,118.11251908886962,1.03,1.0,0.995,1.0,1.0061167628884087
2035-01-03T06:00:00Z,11_031,118.0087773462191,1.03,1.0,0.99,1.0,1.0103099952249595
2035-01-03T07:00:00Z,11_031,119.07122357821959,1.03,1.0,0.9999,1.0,1.009312801191162
2035-01-03T08:00:00Z,11_031,118.14076482670822,1.03,1.0,1.0098,1.0,0.9916078247677736
2035-01-03T09:00:00Z,11_031,119.93664970438626,1.03,1.0,1.0197,1.0,0.9969078762414878
2035-01-03T10:00:00Z,11_031,121.29907358910785,1.03,1.0,1.0247,1.0,1.0033126343140357
2035-01-03T11:00:00Z,11_031,122.66176426823411,1.03,1.0,1.0296,1.0,1.0097554512712237
2035-01-03T12:00:00Z,11_031,120.8946191283148,1.03,1.0,1.0296,1.0,0.9952082576215471
2035-01-03T13:00:00Z,11_031,121.25117179392156,1.03,1.0,1.0296,1.0,0.9981434102333618
2035-01-03T14:00:00Z,11_031,119.56103751933797,1.03,1.0,1.0247,1.0,0.9889366502599397
2035-01-03T15:00:00Z,11_031,118.86951881922579,1.03,1.0,1.0197,1.0,0.9880379337591932
2035-01-03T16:00:00Z,11_031,121.91659589586428,1.03,1.0,1.025,1.0,1.008125258223942
2035-01-03T17:00:00Z,11_031,121.97620851332738,1.03,1.0,1.02,1.0,1.0135624002857082
2035-01-03T18:00:00Z,11_031,120.26918431804027,1.03,1.0,1.0201,1.0,0.9992798987841967
2035-01-03T19:00:00Z,11_031,120.96782139605595,1.03,1.0,1.0151,1.0,1.0100353289789203
2035-01-03T20:00:00Z,11_031,119.59515132235188,1.03,1.0,1.01,1.0,1.0036163602504764
2035-01-03T21:00:00Z,11_031,117.80934261238005,1.03,1.0,1.005,1.0,0.9935488024539487
2035-01-03T22:00:00Z,11_031,117.22664968319084,1.03,1.0,0.99,1.0,1.003613956055084
2035-01-03T23:00:00Z,11_031,118.00202450000246,1.03,1.0,0.985,1.0,1.0153803656646596
2035-01-04T00:00:00Z,11_031,115.58325585674281,1.03,1.0,0.98,1.0,0.9996417396089005
