timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2025-01-01T00:00:00Z,11_031,116.17502333017158,1.03,1.0,0.98,1.0,1.0049671415301122
2025-01-01T01:00:00Z,11_031,115.4409830448695,1.03,1.0,0.98,1.0,0.9986173569882881
2025-01-01T02:00:00Z,11_031,116.34955095386404,1.03,1.0,0.98,1.0,1.0064768853810069
2025-01-01T03:00:00Z,11_031,117.96023559737408,1.03,1.0,0.985,1.0,1.0152302985640802
2025-01-01T04:00:00Z,11_031,116.50697259880964,1.03,1.0,0.99,1.0,0.9976584662527667
2025-01-01T05:00:00Z,11_031,117.0954109219163,1.03,1.0,0.995,1.0,0.9976586304305082
2025-01-01T06:00:00Z,11_031,118.62462921360641,1.03,1.0,0.99,1.0,1.015792128155074
2025-01-01T07:00:00Z,11_031,118.85339768575626,1.03,1.0,0.9999,1.0,1.007674347291529
2025-01-01T08:00:00Z,11_031,118.55680701330846,1.03,1.0,1.0098,1.0,0.9953052561406505
2025-01-01T09:00:00Z,11_031,120.936442427741,1.03,1.0,1.0197,1.0,1.0054256004358597
2025-01-01T10:00:00Z,11_031,120.31348072555276,1.03,1.0,1.0247,1.0,0.9953658230718754
2025-01-01T11:00:00Z,11_031,120.88599820529603,1.03,1.0,1.0296,1.0,0.9953427024642975
2025-01-01T12:00:00Z,11_031,121.7455017377851,1.03,1.0,1.0296,1.0,1.0024196227156603
2025-01-01T13:00:00Z,11_031,119.12792447215425,1.03,1.0,1.0296,1.0,0.980867197553422
2025-01-01T14:00:00Z,11_031,118.78865970774105,1.03,1.0,1.0247,1.0,0.9827508216748697
2025-01-01T15:00:00Z,11_031,119.60748944678757,1.03,1.0,1.0197,1.0,0.9943771247075903
2025-01-01T16:00:00Z,11_031,119.68441435385733,1.03,1.0,1.025,1.0,0.9898716887966558
2025-01-01T17:00:00Z,11_031,120.69731836489808,1.03,1.0,1.02,1.0,1.0031424733259526
