timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2025-01-01T00:00:00Z,11_031,118.0748327447083,1.05,1.0,0.98,1.0,1.0049671415301122
2025-01-01T01:00:00Z,11_031,117.33006724978235,1.05,1.0,0.98,1.0,0.9986173569882881
2025-01-01T02:00:00Z,11_031,118.25191042646534,1.05,1.0,0.98,1.0,1.0064768853810069
2025-01-01T03:00:00Z,11_031,119.88612910589345,1.05,1.0,0.985,1.0,1.0152302985640802
2025-01-01T04:00:00Z,11_031,118.41163219059405,1.05,1.0,0.99,1.0,0.9976584662527667
2025-01-01T05:00:00Z,11_031,119.00866830389342,1.05,1.0,0.995,1.0,0.9976586304305082
2025-01-01T06:00:00Z,11_031,120.56023031031889,1.05,1.0,0.99,1.0,1.015792128155074
2025-01-01T07:00:00Z,11_031,120.79234136443361,1.05,1.0,0.9999,1.0,1.007674347291529
2025-01-01T08:00:00Z,11_031,120.49141714626879,1.05,1.0,1.0098,1.0,0.9953052561406505
2025-01-01T09:00:00Z,11_031,122.90582189034058,1.05,1.0,1.0197,1.0,1.0054256004358597
2025-01-01T10:00:00Z,11_031,122.27375796995345,1.05,1.0,1.0247,1.0,0.9953658230718754
2025-01-01T11:00:00Z,11_031,122.85464061725838,1.05,1.0,1.0296,1.0,0.9953427024642975
2025-01-01T12:00:00Z,11_031,123.72670252800403,1.05,1.0,1.0296,1.0,1.0024196227156603
2025-01-01T13:00:00Z,11_031,121.07087931669052,1.05,1.0,1.0296,1.0,0.980867197553422
2025-01-01T14:00:00Z,11_031,120.72665748685573,1.05,1.0,1.0247,1.0,0.9827508216748697
2025-01-01T15:00:00Z,11_031,121.5574513112166,1.05,1.0,1.0197,1.0,0.9943771247075903
2025-01-01T16:00:00Z,11_031,121.63550018351025,1.05,1.0,1.025,1.0,0.9898716887966558
2025-01-01T17:00:00Z,11_031,122.66320393792316,1.05,1.0,1.02,1.0,1.0031424733259526
2025-01-01T18:00:00Z,11_031,121.18294858102117,1.05,1.0,1.0201,1.0,0.9909197592447879
2025-01-01T19:00:00Z,11_031,119.97731134422602,1.05,1.0,1.0151,1.0,0.9858769629866471
2025-01-01T20:00:00Z,11_031,122.85442591798937,1.05,1.0,1.01,1.0,1.0146564876892155
2025-01-01T21:00:00Z,11_031,120.21275798730177,1.05,1.0,1.005,1.0,0.9977422369951346
2025-01-01T22:00:00Z,11_031,118.7690847987714,1.05,1.0,0.99,1.0,1.0006752820468792
2025-01-01T23:00:00Z,11_031,116.41104361924874,1.05,1.0,0.985,1.0,0.9857525181378655
2025-01-02T00:00:00Z,11_031,116.85373142047106,1.05,1.0,0.98,1.0,0.9945561727547482
2025-01-02T01:00:00Z,11_031,117.62233826605652,1.05,1.0,0.98,1.0,1.0011092258970986
2025-01-02T02:00:00Z,11_031,116.14223825230194,1.05,1.0,0.98,1.0,0.988490064225777
2025-01-02T03:00:00Z,11_031,118.53355908156756,1.05,1.0,0.985,1.0,1.0037569801834567
2025-01-02T04:00:00Z,11_031,117.97739576147237,1.05,1.0,0.99,1.0,0.9939936131008119
2025-01-02T05:00:00Z,11_031,118.94012671785586,1.05,1.0,0.995,1.0,0.9970830625020672
2025-01-02T06:00:00Z,11_031,117.97613041535479,1.05,1.0,0.99,1.0,0.993982933877706
2025-01-02T07:00:00Z,11_031,122.09059074568957,1.05,1.0,0.9999,1.0,1.0185227818450895
2025-01-02T08:00:00Z,11_031,121.04249497599383,1.05,1.0,1.0098,1.0,0.9998650277526206
2025-01-02T09:00:00Z,11_031,120.95283004687694,1.05,1.0,1.0197,1.0,0.989422890710441
2025-01-02T10:00:00Z,11_031,123.85085915662697,1.05,1.0,1.0247,1.0,1.0082254491210318
2025-01-02T11:00:00Z,11_031,121.92414254191404,1.05,1.0,1.0296,1.0,0.9877915635002897
2025-01-02T12:00:00Z,11_031,123.68591629034702,1.05,1.0,1.0296,1.0,1.0020886359500476
2025-01-02T13:00:00Z,11_031,121.01371483655414,1.05,1.0,1.0296,1.0,0.9804032987612022
2025-01-02T14:00:00Z,11_031,121.2132083121581,1.05,1.0,1.0247,1.0,0.9867181395110157
2025-01-02T15:00:00Z,11_031,122.48392649677876,1.05,1.0,1.0197,1.0,1.0019686123586913
2025-01-02T16:00:00Z,11_031,123.78391592286216,1.05,1.0,1.025,1.0,1.0073846657999541
2025-01-02T17:00:00Z,11_031,122.4887811545342,1.05,1.0,1.02,1.0,1.0017136828118998
2025-01-02T18:00:00Z,11_031,122.15035380810717,1.05,1.0,1.0201,1.0,0.9988435171761176
2025-01-02T19:00:00Z,11_031,121.3273168675271,1.05,1.0,1.0151,1.0,0.9969889630441071
2025-01-02T20:00:00Z,11_031,119.29550079028917,1.05,1.0,1.01,1.0,0.9852147800963257
2025-01-02T21:00:00Z,11_031,119.61848335824799,1.05,1.0,1.005,1.0,0.992801557916053
2025-01-02T22:00:00Z,11_031,118.14327707339795,1.05,1.0,0.99,1.0,0.9953936122904021
2025-01-02T23:00:00Z,11_031,119.33687851091062,1.05,1.0,0.985,1.0,1.0105712222621892
2025-01-03T00:00:00Z,11_031,117.30680221393,1.05,0.995,0.98,1.0,1.0034361828956846
2025-01-03T01:00:00Z,11_031,114.84825944527451,1.05,0.995,0.98,1.0,0.9823695984463726
2025-01-03T02:00:00Z,11_031,117.28400499128617,1.05,0.995,0.98,1.0,1.003240839693948
2025-01-03T03:00:00Z,11_031,117.04951642787924,1.05,0.995,0.985,1.0,0.9961491771958368
2025-01-03T04:00:00Z,11_031,117.29858688267404,1.05,0.995,0.99,1.0,0.9932307799969404
2025-01-03T05:00:00Z,11_031,119.41683840621269,1.05,0.995,0.995,1.0,1.0061167628884087
2025-01-03T06:00:00Z,11_031,119.31212877362684,1.05,0.995,0.99,1.0,1.0103099952249595
2025-01-03T07:00:00Z,11_031,120.38448741878452,1.05,0.995,0.9999,1.0,1.009312801191162
2025-01-03T08:00:00Z,11_031,119.44534767119734,1.05,0.995,1.0098,1.0,0.9916078247677736
2025-01-03T09:00:00Z,11_031,121.25798779949804,1.05,0.995,1.0197,1.0,0.9969078762414878
2025-01-03T10:00:00Z,11_031,122.63312282953102,1.05,0.995,1.0247,1.0,1.0033126343140357
2025-01-03T11:00:00Z,11_031,124.00852714310774,1.05,0.995,1.0296,1.0,1.0097554512712237
2025-01-03T12:00:00Z,11_031,122.22489488863341,1.05,0.995,1.0296,1.0,0.9952082576215471
2025-01-03T13:00:00Z,11_031,122.58477412007224,1.05,0.995,1.0296,1.0,0.9981434102333618
2025-01-03T14:00:00Z,11_031,120.87887122707187,1.05,0.995,1.0247,1.0,0.9889366502599397
2025-01-03T15:00:00Z,11_031,120.18090079429322,1.05,0.995,1.0197,1.0,0.9880379337591932
2025-01-03T16:00:00Z,11_031,123.25640649724293,1.05,0.995,1.025,1.0,1.008125258223942
2025-01-03T17:00:00Z,11_031,123.31657528863363,1.05,0.995,1.02,1.0,1.0135624002857082
2025-01-03T18:00:00Z,11_031,121.59362489531101,1.05,0.995,1.0201,1.0,0.9992798987841967
2025-01-03T19:00:00Z,11_031,122.29878011905078,1.05,0.995,1.0151,1.0,1.0100353289789203
2025-01-03T20:00:00Z,11_031,120.9133033051191,1.05,0.995,1.01,1.0,1.0036163602504764
2025-01-03T21:00:00Z,11_031,119.11083335317593,1.05,0.995,1.005,1.0,0.9935488024539487
2025-01-03T22:00:00Z,11_031,118.52270401423357,1.05,0.995,0.99,1.0,1.003613956055084
2025-01-03T23:00:00Z,11_031,119.30531292469094,1.05,0.995,0.985,1.0,1.0153803656646596
2025-01-04T00:00:00Z,11_031,116.2777383280626,1.05,0.99,0.98,1.0,0.9996417396089005
