timestamp_utc,site_id,heat_demand_MW,seasonal_factor,weekday_factor,hourly_factor,weekly_factor,noise_factor
2020-01-01T00:00:00Z,11_031,117.81628417782002,1.05,1.0,0.98,1.0,1.0049671415301122
2020-01-01T01:00:00Z,11_031,117.07188727827197,1.05,1.0,0.98,1.0,0.9986173569882881
2020-01-01T02:00:00Z,11_031,117.99327422123255,1.05,1.0,0.98,1.0,1.0064768853810069
2020-01-01T03:00:00Z,11_031,119.62668410184298,1.05,1.0,0.985,1.0,1.0152302985640802
2020-01-01T04:00:00Z,11_031,118.1529169367152,1.05,1.0,0.99,1.0,0.9976584662527667
2020-01-01T05:00:00Z,11_031,118.74965756807656,1.05,1.0,0.995,1.0,0.9976586304305082
2020-01-01T06:00:00Z,11_031,120.30045168368537,1.05,1.0,0.99,1.0,1.015792128155074
2020-01-01T07:00:00Z,11_031,120.5324478626316,1.05,1.0,0.9999,1.0,1.007674347291529
2020-01-01T08:00:00Z,11_031,120.23167257628045,1.05,1.0,1.0098,1.0,0.9953052561406505
2020-01-01T09:00:00Z,11_031,122.64488239599666,1.05,1.0,1.0197,1.0,1.0054256004358597
2020-01-01T10:00:00Z,11_031,122.01313129332357,1.05,1.0,1.0247,1.0,0.9953658230718754
2020-01-01T11:00:00Z,11_031,122.59372645327798,1.05,1.0,1.0296,1.0,0.9953427024642975
2020-01-01T12:00:00Z,11_031,123.46535676778058,1.05,1.0,1.0296,1.0,1.0024196227156603
2020-01-01T13:00:00Z,11_031,120.81084796236652,1.05,1.0,1.0296,1.0,0.980867197553422
2020-01-01T14:00:00Z,11_031,120.46679649296911,1.05,1.0,1.0247,1.0,0.9827508216748697
2020-01-01T15:00:00Z,11_031,121.29717914526876,1.05,1.0,1.0197,1.0,0.9943771247075903
2020-01-01T16:00:00Z,11_031,121.3751893900296,1.05,1.0,1.025,1.0,0.9898716887966558
2020-01-01T17:00:00Z,11_031,122.40238451876598,1.05,1.0,1.02,1.0,1.0031424733259526
2020-01-01T18:00:00Z,11_031,120.92286176197288,1.05,1.0,1.0201,1.0,0.9909197592447879
2020-01-01T19:00:00Z,11_031,119.7178212127471,1.05,1.0,1.0151,1.0,0.9858769629866471
2020-01-01T20:00:00Z,11_031,122.59351186026677,1.05,1.0,1.01,1.0,1.0146564876892155
2020-01-01T21:00:00Z,11_031,119.95315132982242,1.05,1.0,1.005,1.0,0.9977422369951346
2020-01-01T22:00:00Z,11_031,118.51019263634872,1.05,1.0,0.99,1.0,1.0006752820468792
2020-01-01T23:00:00Z,11_031,116.15331848602602,1.05,1.0,0.985,1.0,0.9857525181378655
2020-01-02T00:00:00Z,11_031,116.59578719455607,1.05,1.0,0.98,1.0,0.9945561727547482
2020-01-02T01:00:00Z,11_031,117.36401364532912,1.05,1.0,0.98,1.0,1.0011092258970986
2020-01-02T02:00:00Z,11_031,115.88464615480186,1.05,1.0,0.98,1.0,0.988490064225777
2020-01-02T03:00:00Z,11_031,118.27478348428026,1.05,1.0,0.985,1.0,1.0037569801834567
2020-01-02T04:00:00Z,11_031,117.71889541757766,1.05,1.0,0.99,1.0,0.9939936131008119
2020-01-02T05:00:00Z,11_031,118.68114990427624,1.05,1.0,0.995,1.0,0.9970830625020672
2020-01-02T06:00:00Z,11_031,117.71763069769843,1.05,1.0,0.99,1.0,0.993982933877706
2020-01-02T07:00:00Z,11_031,121.83005472120819,1.05,1.0,0.9999,1.0,1.0185227818450895
2020-01-02T08:00:00Z,11_031,120.78247766949677,1.05,1.0,1.0098,1.0,0.9998650277526206
2020-01-02T09:00:00Z,11_031,120.69285711686973,1.05,1.0,1.0197,1.0,0.989422890710441
2020-01-02T10:00:00Z,11_031,123.58945194946517,1.05,1.0,1.0247,1.0,1.0082254491210318
2020-01-02T11:00:00Z,11_031,121.66368889509246,1.05,1.0,1.0296,1.0,0.9877915635002897
2020-01-02T12:00:00Z,11_031,123.42459071583141,1.05,1.0,1.0296,1.0,1.0020886359500476
2020-01-02T13:00:00Z,11_031,120.75371177377063,1.05,1.0,1.0296,1.0,0.9804032987612022
2020-01-02T14:00:00Z,11_031,120.9531065171246,1.05,1.0,1.0247,1.0,0.9867181395110157
2020-01-02T15:00:00Z,11_031,122.2231958046593,1.05,1.0,1.0197,1.0,1.0019686123586913
2020-01-02T16:00:00Z,11_031,123.5225418468896,1.05,1.0,1.025,1.0,1.0073846657999541
2020-01-02T17:00:00Z,11_031,122.22804805977334,1.05,1.0,1.02,1.0,1.0017136828118998
2020-01-02T18:00:00Z,11_031,121.88978820600877,1.05,1.0,1.0201,1.0,0.9988435171761176
2020-01-02T19:00:00Z,11_031,121.06715859849422,1.05,1.0,1.0151,1.0,0.9969889630441071
2020-01-02T20:00:00Z,11_031,119.03634809686359,1.05,1.0,1.01,1.0,0.9852147800963257
2020-01-02T21:00:00Z,11_031,119.35917081600756,1.05,1.0,1.005,1.0,0.992801557916053
2020-01-02T22:00:00Z,11_031,117.88469463240652,1.05,1.0,0.99,1.0,0.9953936122904021
2020-01-02T23:00:00Z,11_031,119.07770533904359,1.05,1.0,0.985,1.0,1.0105712222621892
2020-01-03T00:00:00Z,11_031,117.04863375662744,1.05,0.995,0.98,1.0,1.0034361828956846
2020-01-03T01:00:00Z,11_031,114.59130775688391,1.05,0.995,0.98,1.0,0.9823695984463726
2020-01-03T02:00:00Z,11_031,117.02584781666383,1.05,0.995,0.98,1.0,1.003240839693948
2020-01-03T03:00:00Z,11_031,116.7914753050896,1.05,0.995,0.985,1.0,0.9961491771958368
2020-01-03T04:00:00Z,11_031,117.04042249125953,1.05,0.995,0.99,1.0,0.9932307799969404
2020-01-03T05:00:00Z,11_031,119.15762566101952,1.05,0.995,0.995,1.0,1.0061167628884087
2020-01-03T06:00:00Z,11_031,119.05296785076817,1.05,0.995,0.99,1.0,1.0103099952249595
2020-01-03T07:00:00Z,11_031,120.12479576988822,1.05,0.995,0.9999,1.0,1.009312801191162
2020-01-03T08:00:00Z,11_031,119.18612081635037,1.05,0.995,1.0098,1.0,0.9916078247677736
2020-01-03T09:00:00Z,11_031,120.9978638424388,1.05,0.995,1.0197,1.0,0.9969078762414878
2020-01-03T10:00:00Z,11_031,122.37231829795601,1.05,0.995,1.0247,1.0,1.0033126343140357
2020-01-03T11:00:00Z,11_031,123.7470419037446,1.05,0.995,1.0296,1.0,1.0097554512712237
2020-01-03T12:00:00Z,11_031,121.96429239505987,1.05,0.995,1.0296,1.0,0.9952082576215471
2020-01-03T13:00:00Z,11_031,122.3239935169834,1.05,0.995,1.0296,1.0,0.9981434102333618
2020-01-03T14:00:00Z,11_031,120.61893490037043,1.05,0.995,1.0247,1.0,0.9889366502599397
2020-01-03T15:00:00Z,11_031,119.9213099034064,1.05,0.995,1.0197,1.0,0.9880379337591932
2020-01-03T16:00:00Z,11_031,122.9952934934299,1.05,0.995,1.025,1.0,1.008125258223942
2020-01-03T17:00:00Z,11_031,123.05543250640233,1.05,0.995,1.02,1.0,1.0135624002857082
2020-01-03T18:00:00Z,11_031,121.33333482652532,1.05,0.995,1.0201,1.0,0.9992798987841967
2020-01-03T19:00:00Z,11_031,122.03814105859192,1.05,0.995,1.0151,1.0,1.0100353289789203
2020-01-03T20:00:00Z,11_031,120.6533499374767,1.05,0.995,1.01,1.0,1.0036163602504764
2020-01-03T21:00:00Z,11_031,118.85177205437623,1.05,0.995,1.005,1.0,0.9935488024539487
2020-01-03T22:00:00Z,11_031,118.26393378927847,1.05,0.995,0.99,1.0,1.003613956055084
2020-01-03T23:00:00Z,11_031,119.04615537509595,1.05,0.995,0.985,1.0,1.0153803656646596
2020-01-04T00:00:00Z,11_031,116.02007916958566,1.05,0.99,0.98,1.0,0.9996417396089005
2020-01-04T01:00:00Z,11_031,117.87757657625502,1.05,0.99,0.98,1.0,1.0156464365581401
2020-01-04T02:00:00Z,11_031,113.02119516855393,1.05,0.99,0.98,1.0,0.9738025489591026
2020-01-04T03:00:00Z,11_031,117.61256199162499,1.05,0.99,0.985,1.0,1.0082190250437522
2020-01-04T04:00:00Z,11_031,117.34799677835542,1.05,0.99,0.99,1.0,1.0008704706823817
2020-01-04T05:00:00Z,11_031,117.48574176657276,1.05,0.99,0.995,1.0,0.9970099264953414
2020-01-04T06:00:00Z,11_031,117.35352330900658,1.05,0.99,0.99,1.0,1.000917607765355
2020-01-04T07:00:00Z,11_031,116.06477316944785,1.05,0.99,0.9999,1.0,0.9801243108539911
2020-01-04T08:00:00Z,11_031,119.3281127577625,1.05,0.99,1.0098,1.0,0.9978032811216249
2020-01-04T09:00:00Z,11_031,121.19450655336661,1.05,0.99,1.0197,1.0,1.0035711257151174
2020-01-04T10:00:00Z,11_031,123.14886633032143,1.05,0.99,1.0247,1.0,1.0147789404474152
2020-01-04T11:00:00Z,11_031,121.3037461461425,1.05,0.99,1.0296,1.0,0.9948172978172636
2020-01-04T12:00:00Z,11_031,120.94986646950832,1.05,0.99,1.0296,1.0,0.9919150639710681
